sn,fault_time,label
SERVER_13278,2020-01-31 10:26:00,3
SERVER_8439,2020-05-20 07:16:00,1
SERVER_10941,2020-10-25 23:51:00,2
SERVER_7977,2020-04-26 01:42:00,2
SERVER_8101,2020-10-11 05:12:00,2
SERVER_8953,2020-04-27 22:06:00,2
SERVER_10141,2020-03-26 12:43:00,2
SERVER_26384,2020-05-01 10:03:00,0
SERVER_10106,2020-05-22 02:20:00,2
SERVER_26437,2020-01-23 10:51:00,0
SERVER_7546,2020-03-19 13:32:00,2
SERVER_9570,2020-02-18 12:14:00,2
SERVER_8289,2020-01-07 20:57:00,2
SERVER_7731,2020-04-20 14:49:00,2
SERVER_26512,2020-06-14 21:07:00,0
SERVER_9549,2020-10-07 00:46:00,2
SERVER_9611,2020-09-29 02:33:00,1
SERVER_7722,2020-08-17 08:57:00,1
SERVER_26322,2020-03-25 10:18:00,0
SERVER_13359,2020-07-03 11:57:00,2
SERVER_8021,2020-11-05 16:29:00,2
SERVER_9535,2020-10-19 23:48:00,2
SERVER_8367,2020-01-01 17:03:00,2
SERVER_12844,2020-09-01 11:01:00,2
SERVER_13334,2020-09-17 11:39:00,2
SERVER_26611,2020-07-13 05:11:00,0
SERVER_11179,2020-09-21 02:09:00,2
SERVER_11313,2020-07-11 05:29:00,2
SERVER_11569,2020-04-24 12:06:00,2
SERVER_11861,2020-08-08 07:57:00,2
SERVER_12085,2020-03-16 21:41:00,1
SERVER_8609,2020-09-14 06:11:00,2
SERVER_12328,2020-05-01 21:02:00,2
SERVER_11346,2020-03-02 02:27:00,2
SERVER_11346,2020-07-08 08:29:00,2
SERVER_11918,2020-02-04 15:41:00,3
SERVER_12872,2020-01-26 01:37:00,2
SERVER_11549,2020-06-12 10:10:00,1
SERVER_11131,2020-07-10 19:25:00,2
SERVER_11461,2020-04-09 02:18:00,2
SERVER_12139,2020-02-26 18:13:00,1
SERVER_12834,2020-01-15 15:35:00,3
SERVER_11531,2020-05-31 13:12:00,1
SERVER_11868,2020-08-16 02:30:00,2
SERVER_11710,2020-11-09 12:31:00,2
SERVER_12507,2020-04-19 04:38:00,2
SERVER_11303,2020-10-30 19:38:00,2
SERVER_26576,2020-04-24 12:28:00,0
SERVER_12179,2020-06-07 14:57:00,2
SERVER_12132,2020-11-18 04:01:00,2
SERVER_12855,2020-02-24 14:31:00,2
SERVER_20139,2020-05-20 16:09:00,2
SERVER_11319,2020-10-25 15:32:00,2
SERVER_11645,2020-06-27 11:12:00,2
SERVER_12516,2020-07-13 08:49:00,2
SERVER_13326,2020-04-07 17:48:00,2
SERVER_12054,2020-03-06 17:34:00,2
SERVER_12550,2020-05-29 18:21:00,3
SERVER_12500,2020-09-30 04:16:00,2
SERVER_12852,2020-08-23 11:41:00,2
SERVER_10284,2020-03-02 14:48:00,2
SERVER_20137,2020-10-02 04:59:00,2
SERVER_12097,2020-10-15 22:23:00,1
SERVER_12550,2020-04-17 22:09:00,1
SERVER_11580,2020-05-11 23:57:00,2
SERVER_12021,2020-04-09 11:07:00,2
SERVER_11730,2020-11-10 02:51:00,2
SERVER_12494,2020-02-08 00:18:00,2
SERVER_11399,2020-08-20 17:26:00,2
SERVER_11418,2020-03-26 12:38:00,2
SERVER_10288,2020-01-18 09:33:00,2
SERVER_12640,2020-11-24 00:13:00,2
SERVER_11778,2020-09-13 09:57:00,2
SERVER_11544,2019-12-29 02:49:00,3
SERVER_11045,2020-05-12 03:22:00,2
SERVER_11823,2020-03-09 18:42:00,3
SERVER_11410,2020-04-10 02:29:00,2
SERVER_12302,2020-01-11 13:01:00,3
SERVER_11322,2020-03-22 04:17:00,2
SERVER_13332,2020-07-25 05:31:00,2
SERVER_12557,2020-08-20 17:47:00,2
SERVER_11168,2020-05-11 23:27:00,3
SERVER_11746,2020-09-30 00:21:00,2
SERVER_11566,2020-08-27 17:08:00,2
SERVER_26615,2020-02-06 15:10:00,0
SERVER_11185,2020-04-01 03:40:00,2
SERVER_11547,2020-06-05 02:09:00,2
SERVER_12007,2020-01-31 16:57:00,2
SERVER_12965,2020-04-09 19:52:00,3
SERVER_11531,2020-10-17 20:01:00,1
SERVER_11917,2020-09-19 11:31:00,1
SERVER_11739,2019-12-31 19:31:00,2
SERVER_12476,2020-08-27 20:29:00,2
SERVER_11986,2020-08-30 01:51:00,2
SERVER_12861,2020-09-05 11:26:00,1
SERVER_12502,2020-11-22 13:07:00,2
SERVER_11167,2020-05-13 03:09:00,2
SERVER_12073,2020-09-07 13:39:00,1
SERVER_11779,2020-10-21 17:26:00,2
SERVER_11822,2020-03-15 10:41:00,2
SERVER_11350,2020-10-18 01:04:00,2
SERVER_12861,2020-07-31 11:47:00,1
SERVER_11908,2020-01-29 01:18:00,2
SERVER_11318,2020-06-29 23:36:00,3
SERVER_12201,2020-07-18 21:29:00,1
SERVER_12318,2020-01-01 00:13:00,2
SERVER_8227,2020-10-31 00:33:00,2
SERVER_11618,2020-03-15 09:11:00,2
SERVER_12131,2020-10-31 07:06:00,3
SERVER_12908,2020-05-29 12:12:00,2
SERVER_11484,2020-04-07 16:11:00,2
SERVER_11606,2020-04-10 21:09:00,2
SERVER_12477,2020-08-19 18:56:00,2
SERVER_11354,2020-06-17 20:15:00,2
SERVER_12328,2020-03-18 15:01:00,2
SERVER_11865,2020-10-05 05:32:00,2
SERVER_12155,2020-05-10 12:41:00,2
SERVER_26268,2020-05-30 16:12:00,0
SERVER_26598,2020-04-23 00:50:00,0
SERVER_7761,2020-01-24 21:37:00,2
SERVER_11273,2020-07-27 20:20:00,2
SERVER_11299,2020-04-06 08:11:00,2
SERVER_12864,2020-01-04 21:36:00,2
SERVER_26600,2020-10-15 03:44:00,0
SERVER_11820,2020-03-04 09:12:00,2
SERVER_11352,2020-10-18 10:16:00,2
SERVER_12166,2020-09-24 08:40:00,2
SERVER_12500,2020-11-05 17:34:00,1
SERVER_7677,2020-01-17 12:01:00,2
SERVER_11937,2020-04-13 21:56:00,2
SERVER_11127,2020-01-16 02:21:00,2
SERVER_11327,2020-07-28 20:34:00,2
SERVER_11308,2020-07-13 09:57:00,2
SERVER_11363,2020-02-09 06:22:00,1
SERVER_11461,2020-04-09 02:20:00,1
SERVER_20577,2020-08-16 12:07:00,1
SERVER_12085,2020-03-16 20:03:00,3
SERVER_11953,2020-02-04 20:42:00,2
SERVER_11920,2020-09-20 19:03:00,2
SERVER_11767,2020-05-16 09:30:00,2
SERVER_8515,2020-05-23 07:52:00,2
SERVER_12043,2020-02-02 05:26:00,2
SERVER_12244,2020-04-19 13:50:00,2
SERVER_11484,2020-04-11 00:59:00,2
SERVER_11425,2020-05-18 17:47:00,1
SERVER_26604,2020-02-21 13:10:00,0
SERVER_11978,2020-03-05 07:38:00,2
SERVER_12796,2020-02-23 07:53:00,2
SERVER_11883,2020-09-10 10:45:00,2
SERVER_11987,2020-01-20 03:38:00,2
SERVER_12882,2020-03-24 13:41:00,1
SERVER_12904,2020-09-13 11:02:00,2
SERVER_11969,2020-02-20 07:43:00,1
SERVER_7681,2020-07-17 17:35:00,2
SERVER_11774,2020-03-15 07:10:00,1
SERVER_11823,2020-04-11 21:09:00,2
SERVER_11715,2020-01-12 16:38:00,2
SERVER_11562,2020-05-29 13:25:00,2
SERVER_20512,2020-06-03 22:14:00,2
SERVER_11854,2020-03-02 04:41:00,1
SERVER_11906,2020-11-09 20:11:00,1
SERVER_11963,2020-07-10 15:33:00,2
SERVER_11531,2020-11-21 04:32:00,0
SERVER_10607,2020-11-23 07:29:00,3
SERVER_8625,2020-08-10 07:14:00,3
SERVER_11578,2020-10-07 06:10:00,1
SERVER_11911,2020-03-24 13:39:00,2
SERVER_11951,2020-03-21 06:40:00,1
SERVER_12170,2020-03-01 04:45:00,2
SERVER_11641,2020-03-25 11:14:00,2
SERVER_12907,2020-08-27 02:54:00,2
SERVER_12069,2020-08-05 04:46:00,1
SERVER_12226,2020-04-23 21:40:00,1
SERVER_7532,2020-07-28 00:09:00,1
SERVER_11418,2020-02-19 12:46:00,2
SERVER_11282,2020-09-13 08:12:00,2
SERVER_11563,2020-09-15 04:48:00,2
SERVER_12606,2020-05-18 10:36:00,2
SERVER_12139,2020-03-15 07:44:00,1
SERVER_11898,2020-09-10 19:52:00,2
SERVER_11276,2020-10-29 06:27:00,2
SERVER_11794,2020-01-14 20:04:00,2
SERVER_11673,2020-09-07 08:37:00,2
SERVER_12822,2020-10-16 01:41:00,1
SERVER_12057,2020-02-12 18:40:00,2
SERVER_12220,2020-03-11 03:14:00,1
SERVER_11992,2020-05-13 20:17:00,2
SERVER_11758,2020-07-07 12:46:00,2
SERVER_11328,2020-09-23 13:56:00,2
SERVER_11396,2020-11-24 08:30:00,2
SERVER_26577,2020-11-03 21:15:00,0
SERVER_11756,2020-11-12 17:19:00,2
SERVER_13118,2020-03-17 03:04:00,2
SERVER_11621,2020-01-09 22:43:00,2
SERVER_12903,2020-11-04 14:03:00,2
SERVER_11952,2020-07-11 10:37:00,2
SERVER_11873,2020-07-10 17:07:00,2
SERVER_11323,2020-01-18 14:27:00,2
SERVER_11463,2020-01-18 13:43:00,3
SERVER_11634,2020-09-23 09:32:00,2
SERVER_26258,2020-04-09 04:42:00,0
SERVER_13020,2020-04-18 21:04:00,2
SERVER_11590,2020-04-11 14:09:00,2
SERVER_11944,2020-04-08 17:21:00,2
SERVER_11611,2020-05-01 23:55:00,2
SERVER_12270,2020-06-07 15:10:00,1
SERVER_12134,2020-10-16 11:34:00,1
SERVER_9134,2020-03-19 07:54:00,2
SERVER_11742,2020-10-17 06:32:00,2
SERVER_12479,2020-05-09 02:43:00,2
SERVER_20423,2020-04-30 19:12:00,1
SERVER_11932,2020-07-23 02:46:00,2
SERVER_11783,2020-07-02 12:29:00,2
SERVER_11134,2020-04-16 10:48:00,2
SERVER_11767,2020-06-05 01:37:00,2
SERVER_12881,2020-07-01 08:06:00,2
SERVER_12602,2020-08-27 01:06:00,2
SERVER_7896,2020-11-06 15:24:00,3
SERVER_12270,2020-10-11 07:11:00,1
SERVER_11586,2020-10-27 10:14:00,2
SERVER_9137,2020-05-28 01:27:00,2
SERVER_12919,2020-03-25 10:14:00,1
SERVER_11819,2020-05-25 07:51:00,3
SERVER_11529,2020-09-15 08:41:00,2
SERVER_26601,2020-04-13 12:12:00,0
SERVER_11613,2020-05-19 20:13:00,2
SERVER_11282,2020-02-25 21:36:00,2
SERVER_7555,2020-03-09 02:29:00,3
SERVER_11534,2020-01-29 19:12:00,1
SERVER_11539,2019-12-28 14:54:00,3
SERVER_13405,2020-06-16 10:11:00,1
SERVER_13539,2020-04-11 12:48:00,2
SERVER_12533,2020-10-17 07:18:00,2
SERVER_12371,2020-04-17 13:06:00,3
SERVER_12362,2020-10-09 10:58:00,1
SERVER_7673,2020-07-24 02:24:00,1
SERVER_22825,2020-10-25 07:58:00,1
SERVER_12739,2020-01-17 09:27:00,2
SERVER_12726,2020-02-24 19:06:00,2
SERVER_7892,2020-08-07 17:47:00,1
SERVER_23005,2020-11-16 18:58:00,3
SERVER_12950,2020-06-30 20:45:00,2
SERVER_12753,2020-10-04 14:33:00,3
SERVER_20456,2020-10-16 01:11:00,2
SERVER_13240,2020-03-09 23:59:00,2
SERVER_22920,2020-10-30 00:27:00,2
SERVER_22759,2020-07-03 03:39:00,2
SERVER_20301,2020-09-27 12:41:00,2
SERVER_12693,2020-08-20 18:52:00,2
SERVER_20070,2020-08-24 18:58:00,2
SERVER_13140,2020-08-09 22:11:00,2
SERVER_12703,2020-07-07 08:54:00,1
SERVER_12445,2020-05-01 09:23:00,2
SERVER_13555,2020-04-12 05:58:00,1
SERVER_12383,2020-01-26 19:30:00,2
SERVER_12520,2020-09-19 16:02:00,2
SERVER_12736,2020-08-18 23:27:00,2
SERVER_12896,2020-01-03 13:37:00,2
SERVER_13555,2020-01-26 08:45:00,1
SERVER_12343,2020-04-14 16:16:00,3
SERVER_12945,2020-05-23 09:06:00,2
SERVER_22800,2020-06-23 22:47:00,2
SERVER_26674,2020-07-30 02:06:00,0
SERVER_20153,2020-05-29 03:14:00,2
SERVER_12583,2020-05-13 11:50:00,2
SERVER_20243,2020-07-18 21:39:00,2
SERVER_20030,2020-06-24 21:23:00,2
SERVER_20459,2020-09-19 11:36:00,2
SERVER_12450,2020-04-02 13:06:00,2
SERVER_26683,2020-08-24 16:48:00,0
SERVER_20046,2020-11-23 09:48:00,2
SERVER_12526,2020-03-08 18:58:00,2
SERVER_12730,2020-07-16 08:29:00,1
SERVER_12687,2020-01-17 09:33:00,2
SERVER_7686,2020-08-24 12:10:00,2
SERVER_12721,2020-06-11 23:16:00,1
SERVER_20081,2020-08-11 23:21:00,2
SERVER_22755,2020-10-27 08:41:00,2
SERVER_13246,2020-06-05 09:12:00,1
SERVER_7686,2020-03-01 15:27:00,2
SERVER_12351,2020-02-13 17:09:00,2
SERVER_13572,2020-08-08 22:04:00,3
SERVER_22768,2020-09-16 21:37:00,2
SERVER_13361,2020-01-23 15:53:00,2
SERVER_20462,2020-08-29 06:18:00,2
SERVER_12890,2020-04-22 10:35:00,1
SERVER_26632,2020-11-03 12:49:00,0
SERVER_12718,2020-01-01 20:11:00,2
SERVER_12764,2020-01-28 22:49:00,2
SERVER_20032,2020-07-22 21:59:00,2
SERVER_12390,2019-12-31 22:38:00,2
SERVER_20056,2020-07-26 00:55:00,2
SERVER_7672,2020-06-18 05:45:00,2
SERVER_12945,2020-10-19 14:12:00,2
SERVER_22766,2020-08-06 03:05:00,2
SERVER_13138,2020-08-07 21:10:00,2
SERVER_13580,2020-07-18 18:20:00,3
SERVER_12385,2020-02-23 13:42:00,2
SERVER_13344,2020-03-04 13:33:00,2
SERVER_20459,2020-09-19 05:24:00,2
SERVER_12344,2020-05-27 11:58:00,2
SERVER_20227,2020-10-17 10:57:00,2
SERVER_12899,2020-05-25 22:02:00,2
SERVER_20034,2020-06-13 18:42:00,2
SERVER_20153,2020-05-28 19:44:00,2
SERVER_12715,2020-05-23 08:38:00,2
SERVER_20152,2020-07-15 06:09:00,2
SERVER_13143,2020-10-23 22:57:00,2
SERVER_12594,2020-05-02 13:50:00,2
SERVER_12585,2020-03-09 20:29:00,2
SERVER_23008,2020-11-03 20:28:00,2
SERVER_12332,2020-06-18 20:55:00,3
SERVER_22776,2020-11-17 12:37:00,2
SERVER_22780,2020-05-30 08:00:00,2
SERVER_12595,2020-05-21 18:14:00,1
SERVER_12983,2020-02-02 00:00:00,2
SERVER_20066,2020-05-27 22:35:00,2
SERVER_20276,2020-07-17 06:02:00,2
SERVER_13360,2020-04-13 07:34:00,2
SERVER_12776,2019-12-30 10:21:00,2
SERVER_23008,2020-09-11 01:39:00,2
SERVER_22774,2020-07-08 06:19:00,2
SERVER_12592,2020-09-04 17:05:00,2
SERVER_20087,2020-04-19 05:40:00,2
SERVER_12569,2020-05-04 07:40:00,2
SERVER_12706,2020-01-18 03:36:00,2
SERVER_20178,2020-09-07 06:27:00,2
SERVER_7893,2020-06-03 08:55:00,1
SERVER_20274,2020-06-30 01:49:00,2
SERVER_12372,2020-10-10 09:04:00,3
SERVER_12678,2020-03-15 10:15:00,2
SERVER_7889,2020-02-24 09:41:00,2
SERVER_20052,2020-09-30 21:09:00,2
SERVER_12565,2020-07-24 00:56:00,2
SERVER_12600,2020-08-03 06:29:00,2
SERVER_27401,2020-07-20 20:15:00,0
SERVER_26272,2020-08-29 08:38:00,0
SERVER_20183,2020-08-31 08:07:00,2
SERVER_20068,2020-09-16 15:51:00,2
SERVER_12707,2020-07-09 01:59:00,2
SERVER_20161,2020-06-19 02:59:00,2
SERVER_22758,2020-10-14 06:55:00,2
SERVER_20182,2020-05-27 15:04:00,2
SERVER_23007,2020-09-23 15:59:00,1
SERVER_12448,2020-04-11 11:17:00,2
SERVER_12587,2020-08-16 09:04:00,3
SERVER_20021,2020-05-20 02:09:00,2
SERVER_20319,2020-07-28 06:58:00,2
SERVER_20074,2020-06-11 00:46:00,2
SERVER_12571,2020-10-10 10:33:00,2
SERVER_20159,2020-05-12 00:03:00,2
SERVER_22783,2020-06-03 08:59:00,1
SERVER_26678,2020-06-24 17:28:00,0
SERVER_12343,2020-03-14 01:39:00,2
SERVER_9077,2020-02-16 01:36:00,1
SERVER_8865,2020-01-25 06:49:00,3
SERVER_26516,2020-05-12 22:43:00,0
SERVER_9093,2020-05-28 10:37:00,3
SERVER_10021,2020-02-23 01:43:00,3
SERVER_10827,2020-10-13 20:05:00,3
SERVER_10811,2020-10-11 02:00:00,3
SERVER_20107,2020-10-31 03:18:00,3
SERVER_20367,2020-04-19 15:40:00,1
SERVER_10381,2020-04-04 11:10:00,3
SERVER_10028,2020-01-21 16:33:00,1
SERVER_9060,2020-05-29 10:50:00,2
SERVER_20354,2020-11-14 08:15:00,3
SERVER_8870,2020-05-03 18:49:00,3
SERVER_10398,2020-09-26 23:11:00,3
SERVER_8938,2020-07-15 05:43:00,3
SERVER_9083,2020-08-16 13:35:00,3
SERVER_10833,2020-11-07 19:50:00,3
SERVER_10813,2020-10-02 08:34:00,3
SERVER_10424,2020-03-30 08:16:00,3
SERVER_8536,2020-06-23 04:37:00,3
SERVER_10402,2020-04-01 10:41:00,3
SERVER_20451,2020-11-13 22:53:00,2
SERVER_10395,2020-03-25 21:58:00,3
SERVER_20556,2020-09-03 15:59:00,1
SERVER_10990,2020-08-24 03:24:00,3
SERVER_10794,2020-10-02 10:32:00,3
SERVER_10740,2020-10-12 11:41:00,3
SERVER_8997,2020-04-29 06:04:00,3
SERVER_10018,2020-05-31 03:33:00,3
SERVER_10736,2020-04-16 05:43:00,3
SERVER_10775,2020-09-09 19:27:00,3
SERVER_10019,2020-01-29 22:38:00,3
SERVER_20556,2020-07-22 14:21:00,0
SERVER_20551,2020-07-18 04:13:00,2
SERVER_10387,2020-07-13 17:23:00,3
SERVER_10734,2020-09-12 18:58:00,3
SERVER_9083,2020-04-10 03:39:00,3
SERVER_10696,2020-06-11 13:36:00,3
SERVER_20385,2020-06-26 01:53:00,3
SERVER_10962,2020-05-29 15:00:00,3
SERVER_10784,2020-08-25 05:33:00,3
SERVER_10308,2020-01-24 15:00:00,3
SERVER_10970,2020-06-28 11:16:00,3
SERVER_10976,2020-11-22 06:52:00,3
SERVER_10974,2020-07-19 06:51:00,3
SERVER_10308,2020-03-13 07:32:00,3
SERVER_20376,2020-07-30 17:52:00,3
SERVER_10374,2020-03-31 09:50:00,3
SERVER_10435,2020-03-24 22:29:00,1
SERVER_8865,2020-02-20 08:26:00,3
SERVER_10782,2020-03-24 21:10:00,3
SERVER_10776,2020-09-23 07:43:00,3
SERVER_7909,2020-05-08 02:27:00,3
SERVER_10709,2020-11-21 00:34:00,3
SERVER_10992,2020-09-16 22:44:00,3
SERVER_10786,2020-10-11 01:07:00,3
SERVER_8273,2020-01-14 22:24:00,3
SERVER_10389,2020-07-28 03:22:00,3
SERVER_8942,2020-09-25 13:16:00,3
SERVER_10020,2020-11-23 16:11:00,3
SERVER_20556,2020-10-17 03:02:00,2
SERVER_10598,2020-04-26 22:31:00,3
SERVER_10030,2020-01-18 19:32:00,3
SERVER_10700,2020-06-12 20:09:00,3
SERVER_10030,2020-01-18 19:32:00,3
SERVER_10963,2020-09-07 00:52:00,3
SERVER_10831,2020-08-17 09:18:00,3
SERVER_10597,2020-08-27 06:02:00,2
SERVER_8544,2020-06-28 22:12:00,3
SERVER_10736,2020-06-25 16:57:00,3
SERVER_10812,2020-05-19 07:08:00,3
SERVER_9412,2020-10-11 12:59:00,3
SERVER_10781,2020-11-04 06:42:00,3
SERVER_11004,2020-05-09 11:41:00,3
SERVER_20381,2020-10-18 00:45:00,3
SERVER_10705,2020-07-31 11:21:00,3
SERVER_20372,2020-11-21 19:36:00,3
SERVER_9094,2020-07-18 16:43:00,3
SERVER_10387,2020-01-05 15:38:00,3
SERVER_11002,2020-05-12 17:22:00,3
SERVER_9418,2020-08-12 17:29:00,3
SERVER_10692,2020-05-02 02:29:00,3
SERVER_20383,2020-05-21 20:53:00,3
SERVER_10787,2020-10-20 05:59:00,3
SERVER_8995,2020-03-23 10:59:00,3
SERVER_8998,2020-10-08 16:38:00,3
SERVER_12421,2020-05-06 11:39:00,2
SERVER_7957,2020-03-12 08:10:00,1
SERVER_13267,2020-01-19 16:11:00,1
SERVER_9266,2020-04-30 17:16:00,1
SERVER_9488,2020-03-19 17:10:00,2
SERVER_12050,2020-08-14 04:44:00,2
SERVER_11843,2020-04-10 01:59:00,2
SERVER_12503,2020-05-20 23:05:00,3
SERVER_9485,2020-04-13 17:56:00,3
SERVER_8964,2020-02-07 04:49:00,2
SERVER_12292,2020-04-26 18:08:00,2
SERVER_12750,2020-03-13 15:26:00,3
SERVER_9697,2020-06-21 12:50:00,2
SERVER_7961,2020-05-24 05:45:00,2
SERVER_20449,2020-09-18 09:49:00,2
SERVER_12614,2020-05-08 12:08:00,2
SERVER_26655,2020-06-05 19:48:00,0
SERVER_12563,2020-03-04 15:38:00,2
SERVER_12644,2020-07-18 10:31:00,1
SERVER_7963,2020-04-21 05:06:00,2
SERVER_7552,2020-11-06 10:25:00,3
SERVER_13444,2020-08-31 20:45:00,3
SERVER_11660,2020-02-21 02:54:00,2
SERVER_10042,2020-06-23 20:15:00,2
SERVER_8269,2020-05-16 22:04:00,3
SERVER_12785,2020-04-05 13:23:00,2
SERVER_13353,2020-05-28 19:29:00,2
SERVER_12414,2020-11-19 16:32:00,2
SERVER_26626,2020-06-02 12:11:00,0
SERVER_12196,2020-02-20 21:30:00,2
SERVER_7634,2020-02-24 01:02:00,3
SERVER_12840,2020-02-07 08:16:00,2
SERVER_20353,2020-06-18 15:36:00,1
SERVER_10505,2020-08-29 13:44:00,1
SERVER_20348,2020-11-23 19:29:00,1
SERVER_10507,2020-09-22 16:46:00,1
SERVER_20008,2020-04-10 08:33:00,2
SERVER_20345,2020-06-18 23:24:00,1
SERVER_8780,2020-10-18 19:52:00,1
SERVER_10890,2020-03-04 16:39:00,2
SERVER_9375,2020-06-10 17:06:00,1
SERVER_9297,2020-05-28 10:30:00,1
SERVER_10535,2020-03-30 08:16:00,2
SERVER_8521,2020-05-20 12:29:00,2
SERVER_10537,2020-07-31 08:57:00,2
SERVER_20346,2020-06-14 09:45:00,2
SERVER_20350,2020-09-23 14:53:00,3
SERVER_27095,2020-05-27 23:24:00,0
SERVER_8506,2020-05-08 09:30:00,2
SERVER_10891,2020-08-11 20:02:00,2
SERVER_23092,2020-08-30 15:41:00,2
SERVER_9235,2020-09-02 19:02:00,2
SERVER_9234,2020-05-03 16:57:00,2
SERVER_10666,2020-06-19 22:08:00,1
SERVER_9693,2020-05-13 22:50:00,3
SERVER_7656,2020-10-28 07:31:00,2
SERVER_10611,2020-07-10 06:27:00,2
SERVER_10864,2020-02-06 14:52:00,1
SERVER_9128,2020-02-18 13:18:00,1
SERVER_9270,2020-04-21 17:06:00,2
SERVER_9255,2020-08-23 18:26:00,2
SERVER_9268,2020-06-23 13:52:00,2
SERVER_9262,2020-08-16 11:16:00,2
SERVER_10671,2020-07-20 18:39:00,2
SERVER_10052,2020-07-23 17:49:00,2
SERVER_9717,2020-07-25 20:21:00,2
SERVER_27475,2020-08-26 15:36:00,0
SERVER_9278,2020-05-08 15:26:00,2
SERVER_10613,2020-01-14 06:28:00,2
SERVER_9292,2020-10-05 20:06:00,2
SERVER_26561,2020-03-23 01:37:00,0
SERVER_22921,2020-10-06 23:16:00,1
SERVER_23090,2020-10-24 23:17:00,1
SERVER_9262,2020-08-16 01:08:00,2
SERVER_9128,2020-02-18 11:41:00,2
SERVER_7799,2020-03-01 06:49:00,2
SERVER_9253,2020-06-19 07:13:00,2
SERVER_9241,2020-09-29 14:55:00,2
SERVER_10722,2020-05-31 06:13:00,2
SERVER_10613,2020-01-14 08:11:00,1
SERVER_7803,2020-03-15 16:40:00,2
SERVER_9239,2020-03-19 11:16:00,1
SERVER_9236,2020-09-26 15:27:00,2
SERVER_10866,2020-09-07 06:01:00,2
SERVER_10863,2020-05-14 13:43:00,2
SERVER_22952,2020-09-28 10:27:00,1
SERVER_9915,2020-07-12 08:31:00,2
SERVER_9883,2020-08-03 07:51:00,2
SERVER_9753,2020-11-11 04:03:00,2
SERVER_22779,2020-07-22 05:03:00,2
SERVER_9934,2020-10-04 22:47:00,2
SERVER_9860,2020-04-29 06:43:00,2
SERVER_9985,2020-04-07 14:38:00,2
SERVER_9754,2020-07-25 08:48:00,2
SERVER_10883,2020-06-15 05:09:00,2
SERVER_9583,2020-11-22 10:15:00,2
SERVER_9753,2020-08-07 11:02:00,2
SERVER_9871,2020-06-17 09:21:00,2
SERVER_9978,2020-07-20 12:19:00,2
SERVER_10578,2020-08-08 06:03:00,2
SERVER_10572,2020-09-23 12:03:00,2
SERVER_22779,2020-07-04 23:01:00,2
SERVER_9761,2020-09-21 20:17:00,2
SERVER_10583,2020-05-07 06:17:00,2
SERVER_27434,2020-11-16 18:09:00,0
SERVER_9971,2020-10-28 11:55:00,1
SERVER_9933,2020-10-19 07:02:00,2
SERVER_27432,2020-08-21 12:17:00,0
SERVER_9865,2020-07-13 09:55:00,2
SERVER_10882,2020-08-27 08:01:00,2
SERVER_22935,2020-10-25 08:38:00,1
SERVER_9804,2020-08-10 02:14:00,2
SERVER_9865,2020-11-01 09:58:00,2
SERVER_10583,2020-06-27 07:16:00,2
SERVER_9901,2020-02-17 15:34:00,2
SERVER_9843,2020-06-05 05:23:00,2
SERVER_9967,2020-07-27 10:03:00,2
SERVER_9915,2020-07-10 19:31:00,2
SERVER_9985,2020-07-14 19:56:00,2
SERVER_10579,2020-09-06 01:12:00,2
SERVER_9967,2020-08-05 00:23:00,2
SERVER_9958,2020-09-27 15:33:00,2
SERVER_9860,2020-04-16 16:38:00,2
SERVER_9875,2020-06-09 20:59:00,2
SERVER_10887,2020-10-31 09:19:00,2
SERVER_10578,2020-08-09 11:39:00,2
SERVER_22914,2020-06-28 04:19:00,2
SERVER_9958,2020-02-22 12:40:00,2
SERVER_9958,2020-06-24 15:02:00,2
SERVER_9930,2020-05-20 14:02:00,2
SERVER_9799,2020-08-30 20:21:00,2
SERVER_9767,2020-05-14 00:13:00,2
SERVER_9861,2020-07-02 18:18:00,2
SERVER_10888,2020-03-23 02:13:00,1
SERVER_9988,2020-06-27 16:23:00,2
SERVER_9584,2020-06-28 20:41:00,2
SERVER_9967,2020-09-20 20:16:00,2
SERVER_10628,2020-10-07 00:29:00,2
SERVER_20560,2020-07-27 22:16:00,1
SERVER_9884,2020-06-23 00:42:00,2
SERVER_10889,2020-08-12 08:46:00,2
SERVER_9912,2020-07-31 17:11:00,2
SERVER_9865,2020-10-29 17:00:00,2
SERVER_22933,2020-10-27 04:34:00,1
SERVER_9951,2020-08-07 23:44:00,2
SERVER_10885,2020-02-16 03:38:00,2
SERVER_9843,2020-03-17 17:50:00,2
SERVER_9785,2020-07-19 19:20:00,2
SERVER_10572,2020-04-10 21:46:00,2
SERVER_9756,2020-07-31 13:33:00,2
SERVER_9781,2020-05-07 21:12:00,2
SERVER_9861,2020-07-18 15:54:00,2
SERVER_9796,2020-07-30 14:49:00,2
SERVER_10541,2020-05-27 16:00:00,2
SERVER_9799,2020-08-29 16:39:00,2
SERVER_9802,2020-03-25 22:38:00,2
SERVER_9930,2020-05-19 04:59:00,2
SERVER_9951,2020-11-05 21:54:00,2
SERVER_10479,2020-02-15 01:39:00,2
SERVER_9978,2020-07-19 06:53:00,2
SERVER_9816,2020-05-14 12:26:00,2
SERVER_9982,2020-09-29 05:02:00,2
SERVER_9817,2020-07-27 21:19:00,2
SERVER_10579,2020-05-13 05:38:00,2
SERVER_9754,2020-07-24 03:15:00,2
SERVER_9776,2020-07-01 18:44:00,2
SERVER_12670,2020-03-06 06:36:00,2
