sn,server_model,fault_time,label,msg_text,pred
SERVER_22948,SM35,2020-09-14 19:48:00,0,"["" Memory CPU1D0_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU1D0_DIMM_Stat | Uncorrectable ECC | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Memory CPU1D0_DIMM_Stat | Correctable ECC | Deasserted"", "" Memory CPU1D0_DIMM_Stat | Memory Device Disabled | Asserted"", "" Memory CPU1D0_DIMM_Stat | Memory Device Disabled | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",0
SERVER_27444,SM35,2020-11-17 06:21:00,0,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_10501,SM35,2020-02-10 09:55:00,0,"["" Processor CPU0_Status | Configuration Error | Asserted"", "" Memory CPU0F0_DIMM_Stat | Uncorrectable ECC | Asserted"", "" Memory CPU0F0_DIMM_Stat | Uncorrectable ECC | Deasserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Memory CPU0F0_DIMM_Stat | Correctable ECC | Asserted""]",0
SERVER_27078,SM35,2020-09-18 13:43:00,0,"["" Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU0B0_DIMM_Stat | Uncorrectable ECC | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted""]",0
SERVER_27111,SM35,2020-09-30 00:53:00,0,"["" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted""]",1
SERVER_26232,SM35,2020-01-15 14:45:00,0,"["" Button Button_Pressed | Power Button pressed | Asserted"", "" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | AC out-of-range, but present | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Power Supply AC lost | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted""]",1
SERVER_26506,SM35,2020-05-29 10:16:00,0,"["" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted""]",1
SERVER_26357,SM35,2020-09-20 14:07:00,0,"["" Processor CPU1_Status | IERR | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted"", "" Slot / Connector PCIE_Status | Fault Status | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_8743,SM35,2020-07-09 14:38:00,0,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Processor CPU1_Status | Configuration Error | Deasserted""]",1
SERVER_8892,SM35,2020-03-27 14:40:00,0,"["" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Memory CPU1C0_DIMM_Stat | Uncorrectable ECC | Deasserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU1C0_DIMM_Stat | Memory Device Disabled | Deasserted"", "" Memory CPU1C0_DIMM_Stat | Memory Device Disabled | Asserted"", "" Memory CPU1C0_DIMM_Stat | Correctable ECC | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Memory CPU1C0_DIMM_Stat | Uncorrectable ECC | Asserted"", "" Processor CPU0_Status | IERR | Asserted""]",0
SERVER_26264,SM35,2020-08-23 03:11:00,0,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_27059,SM35,2020-09-19 19:18:00,0,"["" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_26326,SM35,2020-08-27 13:44:00,0,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_26363,SM35,2020-04-03 10:01:00,0,"["" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU1_Status | IERR | Deasserted"", "" Processor CPU0_Status | IERR | Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Deasserted""]",1
SERVER_7785,SM35,2020-08-25 12:49:00,0,"["" Memory CPU0A1_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" Slot / Connector PCIE_Status | Fault Status | Asserted"", "" Processor CPU1_Status | Configuration Error | Asserted"", "" Management Subsys Health System_Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU1_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Asserted""]",1
SERVER_9033,SM35,2020-05-28 09:48:00,0,"["" Memory CPU1E0_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU1E0_DIMM_Stat | Correctable ECC | Deasserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",0
SERVER_13055,SM35,2020-09-28 06:23:00,0,"["" Memory CPU1A1_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU1A0_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU1A1_DIMM_Stat | Correctable ECC | Deasserted"", "" Memory CPU1A1_DIMM_Stat | Memory Device Disabled | Asserted"", "" Memory CPU1A1_DIMM_Stat | Memory Device Disabled | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",0
SERVER_11989,SM49,2020-02-28 21:46:00,0,"["" Memory #0xe2 | Correctable ECC | Asserted"", "" Watchdog 2 IPMI_Watchdog | Power cycle | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated #0xe0 | Initiated by hard reset | Asserted"", "" Memory #0xe2 | Uncorrectable ECC | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Asserted""]",0
SERVER_26270,SM49,2020-03-15 18:24:00,0,"["" Processor #0xe4 | Configuration Error | Asserted"", "" System Boot Initiated #0xe0 | Initiated by power up | Asserted"", "" OS Boot #0xe0 | boot completed - device not specified | Asserted""]",1
SERVER_12222,SM49,2020-07-07 03:11:00,0,"["" Processor #0xe4 | Configuration Error | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Memory #0xe2 | Correctable ECC | Asserted""]",0
SERVER_12281,SM49,2020-01-16 15:40:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_11521,SM49,2020-01-14 16:45:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Unknown #0xc5 |  | Asserted""]",1
SERVER_26280,SM51,2020-10-08 14:36:00,0,"["" Power Supply PS1_Status | Presence detected | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted""]",0
SERVER_26679,SM51,2020-06-21 01:17:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted""]",1
SERVER_11691,SM59,2020-10-24 19:48:00,0,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Unknown Chassis_Control |  | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_27713,SM63,2020-06-04 02:12:00,0,"["" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C""]",1
SERVER_27723,SM63,2020-06-28 15:57:00,0,"["" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C""]",1
SERVER_27753,SM63,2020-10-31 18:36:00,0,"["" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 MCERR |  | Asserted"", "" Watchdog2 IPMI Watchdog | Power cycle | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" Temperature CPU0 Margin | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0 Margin | Lower Critical going low  | Deasserted | Reading 100 &lt; Threshold 1 degrees C"", "" Temperature CPU0 Margin | Lower Non-critical going low  | Deasserted | Reading 100 &lt; Threshold 2 degrees C""]",0
SERVER_27702,SM63,2020-11-21 15:35:00,0,"["" System Event #0xff | Timestamp Clock Sync | Asserted"", "" Microcontroller #0x3b | Transition to Running | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Button ButtonMM EV | Reset Button pressed | Asserted"", "" System Boot Initiated | Initiated by warm reset | Asserted"", "" Button ButtonMM EV | Power Button pressed | Asserted""]",0
SERVER_27751,SM63,2020-01-24 11:15:00,0,"["" Unknown CPU0 MCERR |  | Asserted"", "" Unknown CPU0 CATERR |  | Asserted"", "" Power Unit Pwr Unit Status | Power off/down | Asserted"", "" Unknown CPU0 CATERR |  | Deasserted"", "" Unknown CPU0 MCERR |  | Deasserted"", "" Power Unit Pwr Unit Status | Power off/down | Deasserted"", "" System Event #0xff | Timestamp Clock Sync | Asserted"", "" System Boot Initiated | Initiated by power up | Asserted""]",1
SERVER_19073,SM65,2020-02-04 01:17:00,0,"["" Processor #0x7c | Configuration Error | Asserted"", "" System Boot Initiated #0xe0 | Initiated by power up | Asserted"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading 1 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Reading 1 &lt; Threshold 1 degrees C"", "" Processor CPU1_PROC_Hot | State Asserted"", "" Processor CPU1_PROC_Hot | State Asserted | Asserted"", "" Processor CPU1_PROC_Hot | State Deasserted"", "" Processor CPU1_PROC_Hot | State Deasserted | Asserted""]",1
SERVER_18020,SM68,2020-09-09 16:50:00,0,"["" Unknown Chassis_Control |  | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated #0xe0 | Initiated by power up | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Unknown #0x17 |"", "" Processor CPU0_Status | IERR | Asserted"", "" Processor CPU0_Status | IERR | Deasserted""]",1
SERVER_23237,SM73,2020-10-05 16:23:00,0,"["" Memory CPU0A1_DIMM_Stat | Correctable ECC | Asserted"", "" Memory CPU0A1_DIMM_Stat | Uncorrectable ECC | Asserted"", "" Processor CPU0_Status | Configuration Error | Asserted"", "" Processor CPU0_Status | Configuration Error | Deasserted"", "" Memory CPU1A0_DIMM_Stat | Correctable ECC | Deasserted"", "" Memory CPU0A1_DIMM_Stat | Correctable ECC | Deasserted"", "" Memory CPU0A1_DIMM_Stat | Uncorrectable ECC | Deasserted"", "" Memory CPU1A1_DIMM_Stat | Correctable ECC | Deasserted"", "" Processor CPU0_Status | Presence detected | Asserted"", "" Processor CPU1_Status | Presence detected | Asserted"", "" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" reserved |  | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted"", "" Memory CPU0D0_DIMM_Stat | Memory Device Disabled | Asserted"", "" Memory CPU0D0_DIMM_Stat | Memory Device Disabled | Deasserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",0
